RecordKey,SurveyKey,SampleKey,StartDate,EndDate,DateType,Date,TaxonVersionKey,TaxonName,GridReference,East,North,Projection,Precision,SiteKey,SiteName,Recorder,Determiner,ZeroAbundance,UnderValidation,ImagePath,County,Vice-county,Habitat description,Determiner name,Abundance,Record comment,Specimen comment,Life stage,Survey name,Source,"Habitat code (Fossitt, 2000)",Sampling method,Native status
2.40966E+16,,,14/07/2013,14/07/2013,D,14/07/2013,NBNSYS0000006842,Chorthippus brunneus,Q913368,91350,136850,OSI,100,,"Toohana bog, Ballyduff",Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,,,Nov-50,,,,,,,,
2.40966E+16,,,14/07/2013,14/07/2013,D,14/07/2013,NBNSYS0000006838,Omocestus viridulus,Q913368,91350,136850,OSI,100,,"Toohana bog, Ballyduff",Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,,,Nov-50,,,,,,,,
9.47987E+16,,,31/07/2007,31/07/2007,D,31/07/2007,NBNSYS0000006838,Omocestus viridulus,Q913368,91350,136850,OSI,100,,"Ballyduff, Co. Kerry",Geoff Hunt,,FALSE,FALSE,,,,,,1,,,,,Submitted directly to the Data Centre,,,
2.41065E+16,,,11/08/2012,11/08/2012,D,11/08/2012,NBNSYS0000006834,Stethophyma grossum,Q914368,91450,136850,OSI,100,,"Toohana, Ballyduff",Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Raised bog,,1,,,,,,,,
2.41065E+16,,,11/08/2012,11/08/2012,D,11/08/2012,NBNSYS0000006838,Omocestus viridulus,Q914368,91450,136850,OSI,100,,"Toohana, Ballyduff",Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Raised bog,,<10,,,,,,,,
2.41065E+16,,,11/08/2012,11/08/2012,D,11/08/2012,NBNSYS0000006842,Chorthippus brunneus,Q914368,91450,136850,OSI,100,,"Toohana, Ballyduff",Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Raised bog,,<10,,,,,,,,
2.48947E+16,,,20/09/2016,20/09/2016,D,20/09/2016,NBNSYS0000006842,Chorthippus brunneus,R482361,148250,136150,OSI,100,,Lisskennett,Geoff Hunt,,FALSE,FALSE,,Limerick,Limerick,(Mixed) conifer woodland,,,,,,,,,,
2.40966E+16,,,11/09/2005,11/09/2005,D,11/09/2005,NBNSYS0000006838,Omocestus viridulus,R4436,144500,136500,OSI,1000,,Knockfeerina,Martin Cawley,,FALSE,FALSE,,,,heathy hilltop,,,,,,,,,,
2.40966E+16,,,11/09/2005,11/09/2005,D,11/09/2005,NHMSYS0001387317,Forficula auricularia,R4436,144500,136500,OSI,1000,,Knockfeerina,Martin Cawley,,FALSE,FALSE,,,,heathy hilltop,,,,,,,,,,
2.41065E+16,,,03/08/2012,03/08/2012,D,03/08/2012,NBNSYS0000006838,Omocestus viridulus,T156376,315650,137650,OSI,100,,Ballynamona,Brendan Fitzpatrick,,FALSE,FALSE,Images\24106532627023206.jpg,Wexford,Wexford,Semi-natural grassland,,1,,,,,,,,
2.41065E+16,,,31/08/2012,31/08/2012,D,31/08/2012,NHMSYS0001387286,Chorthippus albomarginatus,Q866378,86650,137850,OSI,100,,Moneycashen,Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Sand dune systems,,>50,,,,,,,,
2.40966E+16,,,23/08/2000,23/08/2000,D,23/08/2000,NBNSYS0000006825,Leptophyes punctatissima,S7337,273500,137500,OSI,1000,,"St Mullins, Co. Carlow.",J.P. O'Connor ,,FALSE,FALSE,,,,,,,Grasshoppers and crickets of Ireland,,,,,,,
2.40966E+16,,,01/09/1972,30/09/1972,DD,01/09/1972 - 30/09/1972,NBNSYS0000006842,Chorthippus brunneus,S7337,273500,137500,OSI,1000,,St Mullins nr Graiguenamanagh,"Harding, P.T.",,FALSE,FALSE,,,213,"Grassland,non-calcareous","Skelton, M.J.L.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/09/1972,30/09/1972,DD,01/09/1972 - 30/09/1972,NBNSYS0000006838,Omocestus viridulus,S7337,273500,137500,OSI,1000,,St Mullins nr Graiguenamanagh,"Harding, P.T.",,FALSE,FALSE,,,213,"Grassland,non-calcareous","Skelton, M.J.L.",,,,,,Biological Records Centre,,,
2.40966E+16,,,14/07/2013,14/07/2013,D,14/07/2013,NBNSYS0000006842,Chorthippus brunneus,Q895383,89550,138350,OSI,100,,Ballyloughran,Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Spoil and bare ground,,Nov-50,,,,,,,,
2.40966E+16,,,19/08/1989,19/08/1989,D,19/08/1989,NHMSYS0001387317,Forficula auricularia,Q8639,86500,139500,OSI,1000,,Ballybunion Golf Links,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,202,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,19/08/1989,19/08/1989,D,19/08/1989,NHMSYS0001387286,Chorthippus albomarginatus,Q8639,86500,139500,OSI,1000,,Ballybunion Golf Links,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,202,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,26/07/2013,26/07/2013,D,26/07/2013,NBNSYS0000006842,Chorthippus brunneus,S335389,233550,138950,OSI,100,,Mullinahone Co-op,Ann Langley,,FALSE,FALSE,Images\24096605481210892.jpg,Tipperary,South Tipperary,Buildings and artificial surfaces,,1,Found indoors,,,,,,,
2.40966E+16,,,26/08/2013,26/08/2013,D,26/08/2013,NBNSYS0000006842,Chorthippus brunneus,T1940,319500,140500,OSI,1000,,Tinnabearna,Brian Nelson,,FALSE,FALSE,,,Wicklow,,Brian Nelson,,,,,,,,,
9.94202E+16,,,26/08/2013,26/08/2013,D,26/08/2013,NBNSYS0000006842,Chorthippus brunneus,T1940,319500,140500,OSI,1000,,Tinnabearna,Brian Nelson,,FALSE,FALSE,,Wexford,Wexford,,Brian Nelson,,,,,Orthoptera Atlas,,,,
9.94202E+16,,,26/08/2013,26/08/2013,D,26/08/2013,NHMSYS0001387317,Forficula auricularia,T1940,319500,140500,OSI,1000,,Tinnabearna,Brian Nelson,,FALSE,FALSE,,Wexford,Wexford,,Brian Nelson,,,,,,,,,
2.40966E+16,,,25/08/1989,25/08/1989,D,25/08/1989,NHMSYS0001387317,Forficula auricularia,T0940,309500,140500,OSI,1000,,Oulart,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,212,,,,,,,,Biological Records Centre,,,
9.47987E+16,,,02/08/2007,02/08/2007,D,02/08/2007,NBNSYS0000006838,Omocestus viridulus,Q995405,99550,140550,OSI,100,,"Listowel, Co. Kerry",Geoff Hunt,,FALSE,FALSE,,,,,,3,,,,,Submitted directly to the Data Centre,,,
2.40966E+16,,,15/08/1995,15/08/1995,D,15/08/1995,NBNSYS0000006842,Chorthippus brunneus,T1941,319500,141500,OSI,1000,,Kilmuckridge,"Nelson, B.",,FALSE,FALSE,,,212,,"Nelson, B.",,,,,,"Widgery, J.",,,
2.40966E+16,,,25/08/1989,25/08/1989,D,25/08/1989,NHMSYS0001387317,Forficula auricularia,T1141,311500,141500,OSI,1000,,Kilnamanagh,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,212,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,20/07/2013,20/07/2013,D,20/07/2013,NBNSYS0000006842,Chorthippus brunneus,Q995413,99550,141350,OSI,100,,Shronowen bog,Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Lowland blanket bog,,Nov-50,,,,,,,,
2.41065E+16,,,23/08/2012,23/08/2012,D,23/08/2012,NHMSYS0001387317,Forficula auricularia,S587413,258750,141350,OSI,100,,Grennan,Sabrina O Brien,,FALSE,FALSE,,Kilkenny,Kilkenny,,,Nov-50,,,,,,,,
2.41065E+16,,,25/08/2012,25/08/2012,D,25/08/2012,NBNSYS0000006842,Chorthippus brunneus,R355414,135550,141450,OSI,100,,"Carrowclogh, Shanagolden",Geoff Hunt,,FALSE,FALSE,,Limerick,Limerick,Recolonising bare ground,,<10,,,,,,,,
2.41065E+16,,,20/08/2012,20/08/2012,D,20/08/2012,NBNSYS0000006842,Chorthippus brunneus,R355414,135550,141450,OSI,100,,Rathkeale,Geoff Hunt,,FALSE,FALSE,,Limerick,Limerick,Amenity grassland (improved),,<10,,,,,,,,
2.41065E+16,,,13/09/2012,13/09/2012,D,13/09/2012,NBNSYS0000006842,Chorthippus brunneus,R513414,151350,141450,OSI,100,,Croom,Geoff Hunt,,FALSE,FALSE,,Limerick,Limerick,Scattered trees and parkland,,<10,,,,,,,,
2.41065E+16,,,13/09/2012,13/09/2012,D,13/09/2012,NBNSYS0000006838,Omocestus viridulus,R513414,151350,141450,OSI,100,,Croom,Geoff Hunt,,FALSE,FALSE,,Limerick,Limerick,Scattered trees and parkland,,<10,,,,,,,,
9.47987E+16,,,02/08/2007,02/08/2007,D,02/08/2007,NBNSYS0000006838,Omocestus viridulus,Q904424,90450,142450,OSI,100,,"Knockanore, Co. Kerry",Geoff Hunt,,FALSE,FALSE,,,,,,5,,,,,Submitted directly to the Data Centre,,,
2.40966E+16,,,17/08/1989,17/08/1989,D,17/08/1989,NHMSYS0001387317,Forficula auricularia,R0642,106500,142500,OSI,1000,,Killimer Car Ferry,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,202,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,06/08/2013,06/08/2013,D,06/08/2013,NBNSYS0000006838,Omocestus viridulus,Q950428,95050,142850,OSI,100,,Kilcock bog,Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Lowland blanket bog,,Nov-50,,,,,,,,
2.40966E+16,,,06/08/2013,06/08/2013,D,06/08/2013,NBNSYS0000006842,Chorthippus brunneus,Q950428,95050,142850,OSI,100,,Kilcock bog,Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,,,Nov-50,,,,,,,,
2.48947E+16,,,06/10/2016,06/10/2016,D,06/10/2016,NBNSYS0000160590,Orthoptera,S832430,283250,143050,OSI,100,,"Newtown Lane, Killanne",Joanna Hodghton,,FALSE,FALSE,,Wexford,Wexford,,,1,,,,,,,,
2.41065E+16,,,31/08/2012,31/08/2012,D,31/08/2012,NBNSYS0000006842,Chorthippus brunneus,Q866442,86650,144250,OSI,100,,"Bromore, Ballybunion",Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Recolonising bare ground,,<10,,,,,,,,
2.40966E+16,,,12/07/1977,12/07/1977,D,12/07/1977,NHMSYS0001387317,Forficula auricularia,S3543,235500,143500,OSI,1000,,"Mullinahone,nr","Good, J.A.",,FALSE,FALSE,,,207,,"Good, J.A.",,,,,,Biological Records Centre,,,
9.47987E+16,,,28/06/2006,28/06/2006,D,28/06/2006,NBNSYS0000006842,Chorthippus brunneus,T24,325000,145000,OSI,10000,,"Cahore dunes, S. of Cahore Point",Mark G. Telfer,,FALSE,FALSE,,,Wexford,,Mark G. Telfer,,Searching Lotus corniculatus,,Nymph,"Mark G. Telfer 2006. Belted Beauty larval survey, Ireland",Submitted directly to the Data Centre,,,
9.47987E+16,,,28/06/2006,28/06/2006,D,28/06/2006,NHMSYS0001387317,Forficula auricularia,T24,325000,145000,OSI,10000,,"Cahore dunes, S. of Cahore Point",Mark G. Telfer,,FALSE,FALSE,,,Wexford,,Mark G. Telfer,,,,Adult,"Mark G. Telfer 2006. Belted Beauty larval survey, Ireland",Submitted directly to the Data Centre,,,
9.47987E+16,,,28/06/2006,28/06/2006,D,28/06/2006,NBNSYS0000006839,Myrmeleotettix maculatus,T24,325000,145000,OSI,10000,,"Cahore dunes, S. of Cahore Point",Mark G. Telfer,,FALSE,FALSE,,,Wexford,,Mark G. Telfer,Common,,,Adult,"Mark G. Telfer 2006. Belted Beauty larval survey, Ireland",Submitted directly to the Data Centre,,,
2.48947E+16,,,20/10/2016,20/10/2016,D,20/10/2016,NBNSYS0000160590,Orthoptera,S861446,286150,144650,OSI,100,,"Woodbrook, Killanne",Joanna Hodghton,,FALSE,FALSE,,Wexford,Wexford,,,,,,,,,,,
2.40966E+16,,,01/01/1999,31/12/1999,Y,1999,NBNSYS0000006833,Tetrix undulata,S94,295000,145000,OSI,10000,,Killoughrum,,,FALSE,FALSE,,,212,,"O'Connor, J.P.",,,,,,"Harding, P.T.",,,
2.40966E+16,,,01/01/1920,31/12/1920,Y,1920,NBNSYS0000006833,Tetrix undulata,S94,295000,145000,OSI,10000,,Killoughrum,,,FALSE,FALSE,,,212,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,01/01/1960,31/12/1999,DD,01/01/1960 - 31/12/1999,NBNSYS0000006842,Chorthippus brunneus,S74,275000,145000,OSI,10000,,Graiguenamanagh,"Crosskey, M.A.; Crosskey, R.W.",,FALSE,FALSE,,,211,,"Crosskey, M.A.; Crosskey, R.W.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/01/1960,31/12/1999,DD,01/01/1960 - 31/12/1999,NBNSYS0000006838,Omocestus viridulus,S74,275000,145000,OSI,10000,,Graiguenamanagh,"Crosskey, M.A.; Crosskey, R.W.",,FALSE,FALSE,,,211,,"Crosskey, M.A.; Crosskey, R.W.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/09/1972,30/09/1972,DD,01/09/1972 - 30/09/1972,NBNSYS0000006842,Chorthippus brunneus,S7245,272500,145500,OSI,1000,,Knockbodaly nr Graiguenamanagh,"Harding, P.T.",,FALSE,FALSE,,,211,"Grassland,non-calcareous","Skelton, M.J.L.",,,,,,Biological Records Centre,,,
2.40966E+16,,,01/01/1963,31/12/1963,DD,01/01/1963 - 31/12/1963,NBNSYS0000006838,Omocestus viridulus,S04,205000,145000,OSI,10000,,"Cashel,1.5m N of",,,FALSE,FALSE,,,207,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,01/01/1964,31/12/1964,Y,1964,NBNSYS0000006838,Omocestus viridulus,S04,205000,145000,OSI,10000,,Cashel,Goodhue,,FALSE,FALSE,,,207,,Goodhue,,,,,,"Andrewes, C.H.",,,
2.40966E+16,,,01/01/1964,31/12/1964,Y,1964,NBNSYS0000006838,Omocestus viridulus,S04,205000,145000,OSI,10000,,Cashel,Goodhue,,FALSE,FALSE,,,207,,Goodhue,,,,,,Biological Records Centre,,,
2.41065E+16,,,08/08/2012,08/08/2012,D,08/08/2012,NHMSYS0001387317,Forficula auricularia,R449464,144950,146450,OSI,100,,"Kilknockan, Adare, Co. Limerick.",Mairead Caulfield,,FALSE,FALSE,,Limerick,Limerick,Buildings and artificial surfaces,,1,,,,,,,,
2.41065E+16,,,13/09/2012,13/09/2012,D,13/09/2012,NBNSYS0000006838,Omocestus viridulus,R462465,146250,146550,OSI,100,,Adare,Geoff Hunt,,FALSE,FALSE,,Limerick,Limerick,Disturbed ground,,<10,,,,,,,,
2.41065E+16,,,13/09/2012,13/09/2012,D,13/09/2012,NBNSYS0000006842,Chorthippus brunneus,R462465,146250,146550,OSI,100,,Adare,Geoff Hunt,,FALSE,FALSE,,Limerick,Limerick,Disturbed ground,,<10,,,,,,,,
9.47987E+16,,,02/08/2007,02/08/2007,D,02/08/2007,NBNSYS0000006838,Omocestus viridulus,Q988474,98850,147450,OSI,100,,"Ballylongford, Co. Kerry",Geoff Hunt,,FALSE,FALSE,,,,,,1,,,,,Submitted directly to the Data Centre,,,
2.41065E+16,,,02/09/2012,02/09/2012,D,02/09/2012,NBNSYS0000006842,Chorthippus brunneus,Q967476,96750,147650,OSI,100,,"Bunnaclugga, Ballylongford",Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Shingle and gravel banks,,<10,,,,,,,,
2.41065E+16,,,20/08/2012,20/08/2012,D,20/08/2012,NBNSYS0000006838,Omocestus viridulus,R285474,128550,147450,OSI,100,,"Carrowclogh, Shanagolden",Geoff Hunt,,FALSE,FALSE,,Limerick,Limerick,Spoil and bare ground,,<10,,,,,,,,
2.41065E+16,,,02/09/2012,02/09/2012,D,02/09/2012,NHMSYS0001387286,Chorthippus albomarginatus,Q895483,89550,148350,OSI,100,,Beal,Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Sand dune systems,,>50,,,,,,,,
2.40966E+16,,,01/08/2013,01/08/2013,D,01/08/2013,NHMSYS0001387286,Chorthippus albomarginatus,Q895483,89550,148350,OSI,100,,Beal Strand,Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Marram dunes,,Nov-50,,,,,,,,
2.40966E+16,,,19/08/1989,19/08/1989,D,19/08/1989,NHMSYS0001387317,Forficula auricularia,Q8948,89500,148500,OSI,1000,,"Beal Point, W of","Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,202,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,19/08/1989,19/08/1989,D,19/08/1989,NHMSYS0001387286,Chorthippus albomarginatus,Q8948,89500,148500,OSI,1000,,"Beal Point, W of","Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,202,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,21/06/2013,21/06/2013,D,21/06/2013,NBNSYS0000006838,Omocestus viridulus,R470475,147050,147550,OSI,100,,Adare,Geoff Hunt,,FALSE,FALSE,,Limerick,Limerick,Recolonising bare ground,,<10,Disused railway cutting through Limestone.,,,,,,,
2.41065E+16,,,02/09/2012,02/09/2012,D,02/09/2012,NHMSYS0001387286,Chorthippus albomarginatus,Q905485,90550,148550,OSI,100,,Beal,Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Sand dune systems,,>50,,,,,,,,
2.41065E+16,,,02/09/2012,02/09/2012,D,02/09/2012,NBNSYS0000006838,Omocestus viridulus,Q905485,90550,148550,OSI,100,,Beal,Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Sand dune systems,,<10,,,,,,,,
2.41065E+16,,,02/09/2012,02/09/2012,D,02/09/2012,NBNSYS0000006842,Chorthippus brunneus,Q905485,90550,148550,OSI,100,,Beal,Geoff Hunt,,FALSE,FALSE,,Kerry,North Kerry,Semi-natural grassland,,<10,,,,,,,,
2.40966E+16,,,19/08/1989,19/08/1989,D,19/08/1989,NBNSYS0000006842,Chorthippus brunneus,R0748,107500,148500,OSI,1000,,Tarbert House,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,202,,,,,,,,Biological Records Centre,,,
2.48947E+16,,,14/07/2016,14/07/2016,D,14/07/2016,NBNSYS0000006832,Tetrix subulata,S121479,212150,147950,OSI,100,,"Ballytarsna, Hackett",John Fogarty,,FALSE,FALSE,,Tipperary,South Tipperary,Recolonising bare ground,,,,,,,,,Sweep net,
2.41065E+16,,,27/08/2012,27/08/2012,D,27/08/2012,NHMSYS0001387317,Forficula auricularia,Q841494,84150,149450,OSI,100,,"Kilcredaun,Carrigaholt",Geoff Magee,,FALSE,FALSE,,Clare,Clare,Stone walls and other stonework,,>50,Usually one or two seen almost every day.,,,,,,,
2.40966E+16,,,19/08/1989,19/08/1989,D,19/08/1989,NBNSYS0000006842,Chorthippus brunneus,Q9049,90500,149500,OSI,1000,,Beal Point,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,202,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,19/08/1989,19/08/1989,D,19/08/1989,NHMSYS0001387286,Chorthippus albomarginatus,Q9049,90500,149500,OSI,1000,,Beal Point,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,202,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,19/08/1989,19/08/1989,D,19/08/1989,NBNSYS0000006839,Myrmeleotettix maculatus,Q9049,90500,149500,OSI,1000,,Beal Point,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,202,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,27/07/2009,27/07/2009,D,27/07/2009,NBNSYS0000006838,Omocestus viridulus,S1448,214500,148500,OSI,1000,,KNOCKNANUSS HORSE & JOCKEY,Not documented,,FALSE,FALSE,,,,,,,http://www.ispot.org.uk/node/11348,,,,,,,
2.40966E+16,,,02/08/2010,02/08/2010,D,02/08/2010,NBNSYS0000006832,Tetrix subulata,S1448,214500,148500,OSI,1000,,KNOCKNANUSS,Not documented,,FALSE,FALSE,,,,,,,http://www.ispot.org.uk/node/70658,,,,,,,
2.41065E+16,,,25/08/2012,25/08/2012,D,25/08/2012,NBNSYS0000006842,Chorthippus brunneus,Q730502,73050,150250,OSI,100,,Kilbaha,Geoff Hunt,,FALSE,FALSE,,Clare,Clare,Shingle and gravel banks,,<10,,,,,,,,
2.41065E+16,,,14/09/2012,14/09/2012,D,14/09/2012,NHMSYS0001387317,Forficula auricularia,S554490,255450,149050,OSI,100,,18 The Ring Bennettsbridge,Lynda Weekes,,FALSE,FALSE,,Kilkenny,Kilkenny,Flower beds and borders,,1,,,,,,,,
2.48947E+16,,,22/08/2016,22/08/2016,D,22/08/2016,NBNSYS0000006842,Chorthippus brunneus,Q730506,73050,150650,OSI,100,,Bridges of Ross,Geoff Hunt,,FALSE,FALSE,,Clare,Clare,,,<10,,,,,,,,
2.40966E+16,,,05/04/2012,05/04/2012,D,05/04/2012,NBNSYS0000006832,Tetrix subulata,S144490,214450,149050,OSI,100,,"Unnamed Rd, Knocknanuss",Not documented,,FALSE,FALSE,,,,,,,http://www.ispot.org.uk/node/255435,,,,,,,
2.40966E+16,,,23/04/2015,23/04/2015,D,23/04/2015,NBNSYS0000006832,Tetrix subulata,S144491,214450,149150,OSI,100,,"Knocknanuss ,Horse Jockey ,Thurles",John Fogarty,,FALSE,FALSE,,Tipperary,South Tipperary,Recolonising bare ground,<10,,,,,,,,,
9.47987E+16,,,02/08/2010,02/08/2010,D,02/08/2010,NBNSYS0000006832,Tetrix subulata,S144491,214450,149150,OSI,100,,"Knocknanuss, Horse and Jockey, Co. Tipperary",John Fogarty,,FALSE,FALSE,,Tipperary,South Tipperary,Bogs,JOHN FOGARTY,3,,,,,Data Centre's on-line submission,,,
2.41065E+16,,,09/08/2012,09/08/2012,D,09/08/2012,NHMSYS0001387317,Forficula auricularia,S144491,214450,149150,OSI,100,,KNOCKNANUSS,John Fogarty,,FALSE,FALSE,,Tipperary,South Tipperary,Buildings and artificial surfaces,,Nov-50,Plentiful,,,,,,,
2.41065E+16,,,24/07/2012,24/07/2012,D,24/07/2012,NBNSYS0000006838,Omocestus viridulus,S144491,214450,149150,OSI,100,,KNOCKNANUSS,John Fogarty,,FALSE,FALSE,,Tipperary,South Tipperary,Buildings and artificial surfaces,,Nov-50,Plentiful,,,,,,,
2.40966E+16,,,23/11/2001,23/11/2001,D,23/11/2001,NHMSYS0001387317,Forficula auricularia,S4149,241500,149500,OSI,1000,,Ballykeefe,Martin Cawley,,FALSE,FALSE,,,,hedgerow,,,,,,,,,,
2.41065E+16,,,13/08/2012,13/08/2012,D,13/08/2012,NHMSYS0001387317,Forficula auricularia,S634498,263450,149850,OSI,100,,"Bramblestown, Gowran, Co. Kilkenny",Liam Lysaght,,FALSE,FALSE,,Kilkenny,Kilkenny,Flower beds and borders,,<10,,,,,,,,
2.41065E+16,,,28/10/2012,28/10/2012,D,28/10/2012,NHMSYS0001387317,Forficula auricularia,S634498,263450,149850,OSI,100,,"Bramblestown, Gowran",Liam Lysaght,,FALSE,FALSE,,Kilkenny,Kilkenny,,,<10,,,,,,,,
2.41065E+16,,,25/08/2012,25/08/2012,D,25/08/2012,NBNSYS0000006842,Chorthippus brunneus,R376503,137650,150350,OSI,100,,"Ballyengland, Askeaton",Geoff Hunt,,FALSE,FALSE,,Limerick,Limerick,Semi-natural grassland,,<10,,,,,,,,
2.40966E+16,,,11/07/2014,11/07/2014,D,11/07/2014,NBNSYS0000006832,Tetrix subulata,S190502,219050,150250,OSI,100,,Lisskeveen,John Fogarty,,FALSE,FALSE,,Tipperary,South Tipperary,Cutover bog,,,20 at least,,,,,,,
2.41065E+16,,,09/08/2012,09/08/2012,D,09/08/2012,NHMSYS0001387317,Forficula auricularia,S119502,211950,150250,OSI,100,,Aughnagomaun,John Fogarty,,FALSE,FALSE,,Tipperary,South Tipperary,Buildings and artificial surfaces,,Nov-50,Plentiful,,,,,,,
2.41065E+16,,,09/08/2012,09/08/2012,D,09/08/2012,NBNSYS0000006838,Omocestus viridulus,R298508,129850,150850,OSI,100,,"Barrigone, Askeaton",Geoff Hunt,,FALSE,FALSE,,Limerick,Limerick,Dry calcareous and neutral grassland,,<10,,,,,,,,
2.40966E+16,,,19/08/1989,19/08/1989,D,19/08/1989,NHMSYS0001387317,Forficula auricularia,R3051,130500,151500,OSI,1000,,"Tomdeely, W of","Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,208,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,19/08/1989,19/08/1989,D,19/08/1989,NBNSYS0000006838,Omocestus viridulus,R3051,130500,151500,OSI,1000,,"Tomdeely, W of","Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,208,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,01/09/1977,30/09/1977,DD,01/09/1977 - 30/09/1977,NBNSYS0000006832,Tetrix subulata,R5451,154500,151500,OSI,1000,,"Patrickswell,nr","Rands, D.G.",,FALSE,FALSE,,,208,,"Rands, D.G.",,,,,,Biological Records Centre,,,
2.40966E+16,,,23/11/2001,23/11/2001,D,23/11/2001,NHMSYS0001387317,Forficula auricularia,S4151,241500,151500,OSI,1000,,Ballykeefe Hill Wood,Martin Cawley,,FALSE,FALSE,,,,deciduous woodland,,,,,,,,,,
2.40966E+16,,,17/08/1989,17/08/1989,D,17/08/1989,NBNSYS0000006842,Chorthippus brunneus,R0252,102500,152500,OSI,1000,,Moneypoint Generating Station,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,209,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,17/08/1989,17/08/1989,D,17/08/1989,NHMSYS0001387317,Forficula auricularia,R0252,102500,152500,OSI,1000,,Moneypoint Generating Station,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,209,,,,,,,,Biological Records Centre,,,
2.41065E+16,,,06/08/2012,06/08/2012,D,06/08/2012,NBNSYS0000006842,Chorthippus brunneus,T202534,320250,153450,OSI,100,,Poulshone,Tracy Anne Fennell,,FALSE,FALSE,,Wexford,Wexford,Sand dune systems,,1,"Our house is on a coastal bluff, our garden where the grasshopper was seen is mostly natural habitat, bracken and scrub.",,,,,,,
2.41065E+16,,,23/08/2012,23/08/2012,D,23/08/2012,NHMSYS0001387317,Forficula auricularia,T202534,320250,153450,OSI,100,,"Poulshone, Gorey",Tracy Anne Fennell,,FALSE,FALSE,,Wexford,Wexford,Flower beds and borders,,Nov-50,I have counted approx 20 earwigs living in one flower pot and many in pots where I am growing veg especially gherkins and onions. We do not use any chemicals in our garden.,,,,,,,
2.40966E+16,,,30/05/2014,30/05/2014,D,30/05/2014,NBNSYS0000006833,Tetrix undulata,R405523,140550,152350,OSI,100,,Curraghchase,Geoff Hunt,,FALSE,FALSE,,Limerick,Limerick,(Mixed) broadleaved/conifer woodland,,1,first county record,,,,,,,
2.40966E+16,,,19/08/1989,19/08/1989,D,19/08/1989,NBNSYS0000006842,Chorthippus brunneus,R2952,129500,152500,OSI,1000,,Poolaweala Creek,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,209,,,,,,,,Biological Records Centre,,,
2.40966E+16,,,19/08/1989,19/08/1989,D,19/08/1989,NHMSYS0001387317,Forficula auricularia,R2952,129500,152500,OSI,1000,,Poolaweala Creek,"Arnold, H.; Eversham, B.; Green, S.G.",,FALSE,FALSE,,,209,,,,,,,,Biological Records Centre,,,
